AP Name,Status,Total user,Availability
CMU_MED_DENTDORM_AP4320,"up 23d,6h,34m",0,99.41%
CMU_MED_FLAT56_AP3973,"up 105d,19h,39m",1,99.70%
CMU_MED_FLAT56_AP3974,"up 49d,19h,34m",4,99.70%
CMU_MED_FLAT56_AP3975,"up 124d,9h,59m",9,99.66%
CMU_MED_FLAT56_AP3976,"up 124d,9h,59m",4,99.70%
CMU_MED_FLAT56_AP3977,"up 124d,9h,59m",2,99.69%
CMU_MED_FLAT56_AP3978,"up 124d,9h,59m",3,99.70%
CMU_MED_FLAT56_AP3979,"up 124d,9h,59m",3,99.69%
CMU_MED_FLAT56_AP3980,"up 124d,9h,59m",1,99.10%
CMU_MED_FLAT56_AP3981,"up 124d,9h,59m",1,99.70%
CMU_MED_FLAT56_AP3982,"up 124d,9h,59m",6,99.70%
CMU_MED_FLAT56_AP3983,"up 124d,9h,59m",4,99.70%
CMU_MED_FLAT56_AP3984,"up 124d,9h,59m",6,99.69%
CMU_MED_FLAT56_AP3985,"up 124d,9h,59m",0,99.70%
CMU_MED_FLAT56_AP3986,"up 124d,9h,59m",8,99.70%
CMU_MED_FLAT56_AP3987,"up 124d,9h,59m",6,99.61%
CMU_MED_GHALL_AP5972,"up 1d,19h,39m",0,98.36%
CMU_MED_GHALL_AP5973,"up 9d,10h,4m",0,98.49%
CMU_MED_GHALL_AP5974,"up 0d,11h,44m",0,98.47%
CMU_MED_GHALL_AP5975,"up 0d,11h,44m",0,98.50%
CMU_MED_GHALL_AP5976,"up 0d,11h,44m",0,99.09%
CMU_MED_GHALL_AP5977,"up 7d,19h,39m",0,98.62%
CMU_MED_GHALL_AP6135,"up 1d,19h,39m",0,98.71%
CMU_MED_GHALL_AP6136,"up 1d,19h,39m",0,98.19%
CMU_MED_GHALL_AP6324,"up 0d,11h,44m",0,97.25%
CMU_MED_GHALL_AP6325,"up 0d,11h,44m",0,97.49%
CMU_MED_GHALL_AP6326,"up 0d,11h,44m",0,96.67%
CMU_MED_GHALL_AP6327,"up 0d,11h,44m",0,97.20%
CMU_MED_GHALL_AP6328,"up 0d,11h,44m",0,97.47%
CMU_MED_GHALL_AP6329,"up 0d,11h,44m",0,97.23%
CMU_MED_GHALL_AP6330,"up 6d,19h,39m",0,97.70%
CMU_MED_GHALL_AP6331,"up 7d,19h,39m",0,97.40%
CMU_MED_GHALL_AP6332,"up 0d,19h,39m",0,98.10%
CMU_MED_GHALL_AP6333,"up 6d,19h,39m",0,97.78%
CMU_MED_GHALL_AP6334,"up 2d,19h,39m",0,97.56%
CMU_MED_GHALL_AP6335,"up 7d,19h,39m",0,97.67%
CMU_MED_GHALL_AP6336,"up 3d,19h,39m",0,97.74%
CMU_MED_GHALL_AP6337,"up 3d,19h,39m",0,97.85%
CMU_MED_GHALL_AP6338,"up 6d,19h,39m",0,97.68%
CMU_MED_GHALL_AP6339,"up 6d,19h,39m",0,97.66%
CMU_MED_GHALL_AP6340,"up 0d,19h,39m",0,98.17%
CMU_MED_GHALL_AP6341,"up 10d,19h,39m",0,97.02%
CMU_MED_GHALL_AP6342,"up 1d,19h,39m",0,95.47%
CMU_MED_GHALL_AP6343,"up 0d,19h,39m",0,98.31%
CMU_MED_GHALL_AP6344,"up 3d,19h,39m",0,97.09%
CMU_MED_GHALL_AP6345,"up 7d,19h,39m",0,97.52%
CMU_MED_GHALL_AP6346,"up 1d,19h,39m",0,98.28%
CMU_MED_GHALL_AP6347,"up 6d,19h,39m",0,98.13%
CMU_MED_GHALL_AP6348,"up 1d,19h,39m",0,97.82%
CMU_MED_GHALL_AP6349,"up 3d,19h,39m",0,97.58%
CMU_MED_GHALL_AP6350,"up 0d,19h,39m",0,98.19%
CMU_MED_GHALL_AP6351,"up 6d,19h,39m",0,98.64%
CMU_MED_GHALL_AP6352,"up 0d,19h,39m",0,99.00%
CMU_MED_GHALL_AP6353,"up 3d,19h,39m",0,98.48%
CMU_MED_GHALL_AP6354,"up 0d,19h,39m",0,98.79%
CMU_MED_GHALL_AP6355,"up 6d,19h,39m",0,96.67%
CMU_MED_GHALL_AP6356,"up 6d,19h,39m",0,98.82%
CMU_MED_GHALL_AP6357,"up 0d,19h,39m",1,98.93%
CMU_MED_GHALL_AP6496,"up 10d,19h,39m",1,98.66%
CMU_MED_GHALL_AP6563,"up 1d,19h,39m",0,97.70%
CMU_MED_GHALL_AP6564,"up 1d,19h,39m",0,97.70%
CMU_MED_IC_AP0161,"up 1d,11h,4m",0,99.37%
CMU_MED_IC_AP0162,"up 32d,12h,49m",0,99.08%
CMU_MED_IC_AP0929,"up 40d,10h,39m",0,99.37%
CMU_MED_IC_AP0930,"up 40d,10h,39m",2,99.19%
CMU_MED_IC_AP5617,"up 40d,10h,39m",0,99.81%
CMU_MED_IC_AP5618,"up 40d,10h,39m",0,99.81%
CMU_MED_IC_AP5619,"up 40d,10h,39m",0,99.81%
CMU_MED_IC_AP5620,"up 40d,10h,39m",0,99.78%
CMU_MED_IC_AP5621,"up 40d,10h,39m",0,99.80%
CMU_MED_IC_AP5622,"up 40d,10h,39m",0,99.81%
CMU_MED_IC_AP6702,"up 4d,19h,39m",0,95.66%
CMU_MED_IC_AP6703,"up 0d,19h,39m",0,95.73%
CMU_MED_IC_AP6704,"up 7d,19h,39m",0,95.73%
CMU_MED_IC_AP6705,"up 7d,19h,39m",1,95.37%
CMU_MED_IC_AP6706,"up 0d,19h,39m",1,95.38%
CMU_MED_MED_AP0225,"up 1d,19h,39m",2,98.16%
CMU_MED_MED_AP0226,"up 0d,19h,39m",4,98.15%
CMU_MED_MED_AP0227,"up 8d,19h,39m",1,98.15%
CMU_MED_MED_AP0228,"up 10d,11h,19m",0,98.26%
CMU_MED_MED_AP0229,"up 10d,11h,19m",1,98.26%
CMU_MED_MED_AP0235,"up 12d,19h,39m",3,98.43%
CMU_MED_MED_AP0236,"up 105d,19h,39m",5,98.07%
CMU_MED_MED_AP1197,"up 10d,11h,19m",7,99.66%
CMU_MED_MED_AP1198,"down 0d,6h,4m",0,66.48%
CMU_MED_MED_AP1199,"up 4d,19h,39m",0,98.60%
CMU_MED_MED_AP1200,"up 4d,19h,39m",0,98.60%
CMU_MED_MED_AP1201,"up 4d,19h,39m",0,98.55%
CMU_MED_MED_AP1202,"up 4d,19h,39m",1,98.49%
CMU_MED_MED_AP1203,"up 3d,19h,39m",0,98.60%
CMU_MED_MED_AP1204,"up 4d,19h,39m",0,98.79%
CMU_MED_MED_AP1205,"up 20d,12h,34m",0,98.60%
CMU_MED_MED_AP1206,"up 20d,12h,34m",0,98.56%
CMU_MED_MED_AP1207,"up 20d,12h,34m",1,98.61%
CMU_MED_MED_AP1208,"up 20d,12h,34m",0,98.61%
CMU_MED_MED_AP1209,"up 20d,12h,34m",1,98.29%
CMU_MED_MED_AP1210,"up 20d,12h,34m",0,98.61%
CMU_MED_MED_AP1211,"up 20d,12h,34m",0,98.61%
CMU_MED_MED_AP1212,"up 20d,12h,34m",0,98.61%
CMU_MED_MED_AP1213,"up 20d,12h,34m",1,97.38%
CMU_MED_MED_AP1214,"up 20d,12h,34m",1,98.57%
CMU_MED_MED_AP1215,"up 20d,12h,34m",3,98.60%
CMU_MED_MED_AP1216,"up 20d,12h,34m",0,98.61%
CMU_MED_MED_AP1217,"up 20d,12h,34m",0,98.61%
CMU_MED_MED_AP1218,"up 20d,12h,34m",1,98.61%
CMU_MED_MED_AP1219,"up 20d,12h,34m",0,98.61%
CMU_MED_MED_AP1220,"up 20d,12h,34m",0,98.61%
CMU_MED_MED_AP1221,"up 20d,12h,34m",0,98.41%
CMU_MED_MED_AP1222,"up 20d,12h,34m",0,98.61%
CMU_MED_MED_AP1223,"ma 129d,14h,29m",0,98.44%
CMU_MED_MED_AP1224,"ma 129d,14h,29m",0,98.43%
CMU_MED_MED_AP1225,"up 20d,12h,34m",0,98.61%
CMU_MED_MED_AP1226,"up 20d,12h,34m",1,98.61%
CMU_MED_MED_AP1227,"up 20d,12h,34m",1,98.61%
CMU_MED_MED_AP1228,"up 4d,19h,39m",0,98.59%
CMU_MED_MED_AP1229,"up 4d,19h,39m",0,98.59%
CMU_MED_MED_AP1230,"ma 207d,11h,40m",0,98.49%
CMU_MED_MED_AP1231,"up 3d,19h,39m",0,98.66%
CMU_MED_MED_AP1232,"up 40d,10h,39m",2,98.67%
CMU_MED_MED_AP1233,"up 6d,19h,39m",0,98.66%
CMU_MED_MED_AP1234,"up 20d,7h,59m",0,98.35%
CMU_MED_MED_AP1235,"up 20d,7h,59m",1,98.35%
CMU_MED_MED_AP1236,"up 20d,7h,59m",17,98.35%
CMU_MED_MED_AP1237,"up 20d,7h,59m",0,98.26%
CMU_MED_MED_AP1238,"up 20d,7h,59m",1,98.26%
CMU_MED_MED_AP1239,"up 20d,7h,59m",0,98.31%
CMU_MED_MED_AP1240,"up 20d,7h,59m",1,98.30%
CMU_MED_MED_AP1241,"up 4d,10h,24m",12,97.65%
CMU_MED_MED_AP1242,"up 20d,7h,59m",2,98.37%
CMU_MED_MED_AP1243,"up 20d,7h,59m",5,99.42%
CMU_MED_MED_AP1244,"up 20d,7h,59m",1,98.39%
CMU_MED_MED_AP1245,"up 20d,7h,59m",1,98.39%
CMU_MED_MED_AP1246,"up 20d,7h,59m",1,99.42%
CMU_MED_MED_AP1247,"up 20d,7h,59m",3,99.45%
CMU_MED_MED_AP1248,"up 20d,7h,59m",0,98.52%
CMU_MED_MED_AP1249,"up 6d,19h,39m",3,99.43%
CMU_MED_MED_AP1250,"up 4d,19h,39m",3,99.23%
CMU_MED_MED_AP1251,"up 20d,7h,59m",1,98.35%
CMU_MED_MED_AP1252,"up 135d,8h,39m",4,98.57%
CMU_MED_MED_AP1253,"up 11d,19h,39m",1,99.10%
CMU_MED_MED_AP1254,"up 76d,19h,39m",17,99.59%
CMU_MED_MED_AP1255,"up 135d,8h,39m",16,99.37%
CMU_MED_MED_AP1256,"up 23d,3h,9m",0,99.59%
CMU_MED_MED_AP1257,"up 135d,8h,39m",0,99.60%
CMU_MED_MED_AP1258,"up 43d,1h,19m",0,99.60%
CMU_MED_MED_AP1259,"up 135d,8h,39m",3,99.36%
CMU_MED_MED_AP1260,"up 95d,19h,39m",10,99.70%
CMU_MED_MED_AP1261,"up 7d,19h,39m",0,99.56%
CMU_MED_MED_AP1262,"up 135d,8h,29m",0,99.45%
CMU_MED_MED_AP1263,"up 20d,12h,39m",1,99.49%
CMU_MED_MED_AP1264,"up 135d,8h,39m",1,99.47%
CMU_MED_MED_AP1265,"up 135d,8h,39m",17,99.47%
CMU_MED_MED_AP1266,"up 135d,8h,39m",1,99.46%
CMU_MED_MED_AP1267,"up 124d,19h,39m",1,99.46%
CMU_MED_MED_AP1268,"up 5d,19h,39m",0,99.58%
CMU_MED_MED_AP1269,"up 135d,8h,39m",1,99.58%
CMU_MED_MED_AP1270,"up 135d,8h,39m",6,99.49%
CMU_MED_MED_AP1271,"up 20d,12h,34m",1,99.60%
CMU_MED_MED_AP1272,"up 20d,12h,34m",0,99.60%
CMU_MED_MED_AP1273,"up 20d,12h,34m",0,99.56%
CMU_MED_MED_AP1274,"up 20d,12h,34m",0,99.58%
CMU_MED_MED_AP1275,"up 20d,12h,34m",11,98.48%
CMU_MED_MED_AP1276,"up 20d,12h,34m",0,99.58%
CMU_MED_MED_AP1277,"up 20d,12h,34m",1,99.57%
CMU_MED_MED_AP1278,"up 20d,12h,34m",0,99.60%
CMU_MED_MED_AP1279,"up 20d,12h,34m",2,99.59%
CMU_MED_MED_AP1280,"up 20d,12h,34m",12,99.60%
CMU_MED_MED_AP1281,"up 20d,12h,34m",1,98.47%
CMU_MED_MED_AP1282,"up 20d,12h,34m",1,98.25%
CMU_MED_MED_AP1283,"up 0d,19h,39m",0,98.21%
CMU_MED_MED_AP1284,"up 20d,12h,34m",0,98.25%
CMU_MED_MED_AP1285,"up 20d,12h,34m",1,98.25%
CMU_MED_MED_AP1286,"up 11d,19h,39m",17,97.86%
CMU_MED_MED_AP1287,"up 1d,19h,39m",4,97.74%
CMU_MED_MED_AP1288,"up 4d,19h,39m",0,98.01%
CMU_MED_MED_AP1289,"up 20d,12h,34m",0,97.87%
CMU_MED_MED_AP1290,"up 12d,19h,39m",0,98.08%
CMU_MED_MED_AP1291,"up 20d,11h,34m",4,98.25%
CMU_MED_MED_AP1292,"up 20d,11h,34m",1,98.06%
CMU_MED_MED_AP1293,"up 4d,19h,39m",0,98.28%
CMU_MED_MED_AP1294,"up 9d,7h,59m",0,98.29%
CMU_MED_MED_AP1295,"up 4d,19h,39m",0,98.28%
CMU_MED_MED_AP1296,"up 4d,19h,39m",1,98.31%
CMU_MED_MED_AP1297,"up 4d,19h,39m",0,98.30%
CMU_MED_MED_AP1298,"up 4d,19h,39m",0,97.97%
CMU_MED_MED_AP1299,"up 20d,12h,34m",7,98.54%
CMU_MED_MED_AP1300,"up 4d,19h,39m",3,98.51%
CMU_MED_MED_AP1301,"up 20d,12h,34m",3,98.54%
CMU_MED_MED_AP1302,"up 20d,11h,34m",1,98.32%
CMU_MED_MED_AP1303,"up 20d,12h,34m",0,98.55%
CMU_MED_MED_AP1304,"up 20d,12h,34m",1,98.54%
CMU_MED_MED_AP1305,"up 20d,11h,34m",1,97.99%
CMU_MED_MED_AP1306,"up 20d,11h,29m",4,98.29%
CMU_MED_MED_AP1307,"up 20d,11h,34m",5,98.37%
CMU_MED_MED_AP1308,"up 0d,19h,39m",3,98.36%
CMU_MED_MED_AP1309,"up 20d,11h,34m",1,98.34%
CMU_MED_MED_AP1310,"up 4d,19h,39m",0,98.35%
CMU_MED_MED_AP1311,"up 4d,19h,39m",0,98.36%
CMU_MED_MED_AP1312,"up 20d,11h,29m",1,98.11%
CMU_MED_MED_AP1313,"up 20d,11h,29m",0,98.12%
CMU_MED_MED_AP1314,"up 12d,19h,39m",2,98.55%
CMU_MED_MED_AP1315,"up 20d,12h,34m",0,98.58%
CMU_MED_MED_AP1316,"up 11d,19h,39m",3,98.40%
CMU_MED_MED_AP1317,"up 20d,11h,29m",0,98.10%
CMU_MED_MED_AP1318,"up 20d,11h,29m",2,97.69%
CMU_MED_MED_AP1319,"up 5d,19h,39m",2,98.12%
CMU_MED_MED_AP1320,"up 3d,9h,24m",1,97.86%
CMU_MED_MED_AP1321,"up 3d,9h,24m",0,97.94%
CMU_MED_MED_AP1322,"up 3d,9h,24m",0,97.82%
CMU_MED_MED_AP1323,"up 3d,9h,24m",3,98.14%
CMU_MED_MED_AP1324,"up 3d,14h,4m",1,98.17%
CMU_MED_MED_AP1325,"up 3d,14h,4m",0,98.11%
CMU_MED_MED_AP1326,"up 3d,14h,4m",2,98.19%
CMU_MED_MED_AP1327,"up 3d,14h,4m",1,98.19%
CMU_MED_MED_AP1328,"up 0d,11h,59m",0,97.43%
CMU_MED_MED_AP1329,"up 0d,11h,59m",0,97.99%
CMU_MED_MED_AP1330,"up 0d,11h,59m",0,98.12%
CMU_MED_MED_AP1331,"up 0d,11h,59m",0,98.11%
CMU_MED_MED_AP1332,"up 20d,11h,29m",1,98.21%
CMU_MED_MED_AP1333,"up 20d,11h,29m",0,98.19%
CMU_MED_MED_AP1334,"up 20d,11h,29m",1,98.26%
CMU_MED_MED_AP1335,"up 1d,19h,39m",5,98.24%
CMU_MED_MED_AP1336,"up 20d,11h,29m",0,98.25%
CMU_MED_MED_AP1337,"up 20d,11h,29m",3,98.30%
CMU_MED_MED_AP1338,"up 20d,11h,29m",4,98.30%
CMU_MED_MED_AP1339,"up 20d,11h,29m",10,98.21%
CMU_MED_MED_AP1340,"up 20d,11h,29m",4,98.00%
CMU_MED_MED_AP1341,"up 7d,19h,39m",3,96.76%
CMU_MED_MED_AP1342,"up 4d,19h,39m",1,98.10%
CMU_MED_MED_AP1343,"up 20d,12h,34m",0,98.27%
CMU_MED_MED_AP1344,"up 20d,12h,34m",0,98.27%
CMU_MED_MED_AP1345,"up 9d,10h,39m",0,98.25%
CMU_MED_MED_AP1346,"up 20d,12h,34m",0,98.44%
CMU_MED_MED_AP1347,"up 20d,12h,34m",4,98.36%
CMU_MED_MED_AP1348,"up 20d,12h,34m",0,98.42%
CMU_MED_MED_AP1349,"up 20d,12h,34m",0,98.43%
CMU_MED_MED_AP1350,"up 20d,11h,34m",1,96.86%
CMU_MED_MED_AP1351,"up 20d,12h,34m",2,98.31%
CMU_MED_MED_AP1352,"up 20d,12h,34m",3,97.50%
CMU_MED_MED_AP1353,"up 20d,12h,34m",1,98.25%
CMU_MED_MED_AP1354,"up 20d,12h,34m",1,98.23%
CMU_MED_MED_AP1355,"up 1d,19h,39m",1,98.29%
CMU_MED_MED_AP1356,"up 20d,11h,34m",0,99.62%
CMU_MED_MED_AP1357,"up 20d,12h,34m",6,99.71%
CMU_MED_MED_AP1358,"up 20d,12h,34m",3,98.15%
CMU_MED_MED_AP1359,"up 20d,12h,34m",4,98.26%
CMU_MED_MED_AP1360,"up 20d,12h,34m",7,98.27%
CMU_MED_MED_AP1361,"up 20d,12h,34m",0,98.23%
CMU_MED_MED_AP1362,"up 4d,19h,19m",0,98.20%
CMU_MED_MED_AP1363,"up 20d,12h,34m",1,98.22%
CMU_MED_MED_AP1364,"up 20d,12h,34m",1,98.22%
CMU_MED_MED_AP1365,"up 20d,12h,34m",3,98.22%
CMU_MED_MED_AP1366,"up 4d,19h,39m",1,98.21%
CMU_MED_MED_AP1367,"ma 274d,11h,6m",0,97.65%
CMU_MED_MED_AP1368,"up 20d,12h,34m",2,97.64%
CMU_MED_MED_AP1369,"up 20d,12h,34m",4,98.03%
CMU_MED_MED_AP1370,"up 20d,12h,34m",4,98.09%
CMU_MED_MED_AP1371,"up 20d,12h,34m",5,97.85%
CMU_MED_MED_AP1372,"up 20d,12h,34m",7,94.37%
CMU_MED_MED_AP1373,"up 20d,12h,34m",1,97.75%
CMU_MED_MED_AP1374,"up 20d,12h,34m",3,97.83%
CMU_MED_MED_AP1375,"up 20d,12h,34m",2,98.12%
CMU_MED_MED_AP1376,"up 20d,12h,34m",3,97.83%
CMU_MED_MED_AP1377,"up 20d,12h,34m",0,98.12%
CMU_MED_MED_AP1378,"up 20d,12h,34m",0,98.94%
CMU_MED_MED_AP1379,"up 2d,19h,39m",0,98.08%
CMU_MED_MED_AP1380,"up 40d,10h,34m",2,98.59%
CMU_MED_MED_AP1381,"up 40d,10h,34m",0,98.47%
CMU_MED_MED_AP1382,"up 40d,10h,34m",0,98.28%
CMU_MED_MED_AP1383,"up 7d,19h,39m",3,99.58%
CMU_MED_MED_AP1384,"up 40d,10h,34m",0,98.52%
CMU_MED_MED_AP1385,"up 40d,10h,34m",0,98.60%
CMU_MED_MED_AP1386,"up 40d,10h,34m",0,98.60%
CMU_MED_MED_AP1387,"up 40d,10h,34m",1,99.17%
CMU_MED_MED_AP1388,"up 40d,10h,34m",0,99.34%
CMU_MED_MED_AP1389,"up 40d,10h,34m",1,97.48%
CMU_MED_MED_AP1390,"up 40d,10h,34m",0,99.37%
CMU_MED_MED_AP1391,"up 40d,10h,34m",1,98.24%
CMU_MED_MED_AP1392,"up 40d,10h,34m",0,98.18%
CMU_MED_MED_AP1393,"up 17d,9h,19m",0,97.73%
CMU_MED_MED_AP1394,"up 0d,9h,44m",0,98.23%
CMU_MED_MED_AP1395,"up 40d,10h,34m",1,98.25%
CMU_MED_MED_AP1396,"up 40d,10h,34m",2,98.10%
CMU_MED_MED_AP1397,"up 40d,10h,34m",0,98.06%
CMU_MED_MED_AP1398,"up 40d,10h,34m",0,97.98%
CMU_MED_MED_AP1399,"up 40d,10h,34m",0,98.06%
CMU_MED_MED_AP1400,"up 40d,10h,34m",1,98.22%
CMU_MED_MED_AP1401,"up 4d,19h,39m",0,98.25%
CMU_MED_MED_AP1402,"up 17d,8h,24m",0,98.10%
CMU_MED_MED_AP1403,"up 17d,9h,9m",0,97.97%
CMU_MED_MED_AP1404,"up 40d,10h,34m",0,98.26%
CMU_MED_MED_AP1405,"up 40d,10h,34m",0,98.26%
CMU_MED_MED_AP1406,"up 40d,10h,34m",0,98.22%
CMU_MED_MED_AP1407,"up 40d,10h,34m",0,98.03%
CMU_MED_MED_AP1408,"up 40d,10h,34m",1,97.88%
CMU_MED_MED_AP1409,"up 40d,10h,34m",0,98.19%
CMU_MED_MED_AP1410,"up 40d,10h,34m",0,98.11%
CMU_MED_MED_AP1411,"up 7d,19h,39m",0,98.25%
CMU_MED_MED_AP1412,"up 7d,19h,39m",0,98.23%
CMU_MED_MED_AP1413,"up 40d,10h,34m",0,98.23%
CMU_MED_MED_AP1414,"up 40d,10h,34m",0,98.20%
CMU_MED_MED_AP1415,"up 1d,19h,39m",1,98.13%
CMU_MED_MED_AP1416,"up 3d,13h,24m",0,98.15%
CMU_MED_MED_AP1417,"up 10d,11h,19m",6,99.41%
CMU_MED_MED_AP1418,"up 6d,19h,39m",2,98.14%
CMU_MED_MED_AP1419,"up 7d,19h,39m",3,98.14%
CMU_MED_MED_AP1420,"up 1d,19h,39m",0,98.13%
CMU_MED_MED_AP1421,"up 135d,8h,39m",0,98.15%
CMU_MED_MED_AP1422,"up 1d,19h,39m",0,98.03%
CMU_MED_MED_AP1423,"up 135d,8h,39m",0,97.92%
CMU_MED_MED_AP1424,"up 1d,19h,39m",0,96.99%
CMU_MED_MED_AP1425,"up 135d,8h,39m",0,98.04%
CMU_MED_MED_AP1426,"up 135d,8h,39m",0,98.15%
CMU_MED_MED_AP1427,"up 0d,19h,39m",0,98.13%
CMU_MED_MED_AP1428,"up 2d,19h,39m",0,97.86%
CMU_MED_MED_AP1429,"up 1d,19h,39m",0,98.18%
CMU_MED_MED_AP1430,"up 91d,19h,39m",1,98.18%
CMU_MED_MED_AP1431,"up 96d,19h,39m",4,98.14%
CMU_MED_MED_AP1432,"up 58d,19h,39m",1,97.80%
CMU_MED_MED_AP1433,"up 126d,19h,39m",2,98.76%
CMU_MED_MED_AP1434,"up 135d,8h,39m",0,98.70%
CMU_MED_MED_AP1435,"up 74d,19h,34m",0,98.76%
CMU_MED_MED_AP1436,"up 10d,19h,39m",3,98.70%
CMU_MED_MED_AP1437,"up 1d,19h,39m",0,98.75%
CMU_MED_MED_AP1438,"up 135d,8h,39m",0,98.76%
CMU_MED_MED_AP1439,"up 0d,19h,39m",0,98.75%
CMU_MED_MED_AP1440,"up 0d,19h,39m",1,98.76%
CMU_MED_MED_AP1441,"up 135d,8h,39m",0,98.26%
CMU_MED_MED_AP1442,"up 135d,8h,39m",0,98.76%
CMU_MED_MED_AP1443,"up 20d,12h,34m",3,98.64%
CMU_MED_MED_AP1444,"up 20d,12h,34m",0,98.64%
CMU_MED_MED_AP1445,"up 4d,19h,39m",0,99.65%
CMU_MED_MED_AP1446,"up 4d,19h,39m",0,99.71%
CMU_MED_MED_AP1447,"up 20d,12h,34m",0,98.64%
CMU_MED_MED_AP1448,"up 20d,12h,34m",0,98.64%
CMU_MED_MED_AP1449,"up 20d,12h,34m",1,98.64%
CMU_MED_MED_AP1450,"up 20d,11h,29m",1,98.24%
CMU_MED_MED_AP1451,"up 20d,11h,29m",0,98.18%
CMU_MED_MED_AP1452,"up 20d,12h,34m",1,98.56%
CMU_MED_MED_AP1453,"up 20d,12h,34m",1,98.64%
CMU_MED_MED_AP1454,"up 20d,12h,34m",0,98.56%
CMU_MED_MED_AP1455,"up 20d,12h,34m",0,98.64%
CMU_MED_MED_AP1456,"up 20d,12h,34m",0,98.57%
CMU_MED_MED_AP1457,"up 20d,12h,34m",0,97.40%
CMU_MED_MED_AP1458,"up 20d,12h,34m",1,98.49%
CMU_MED_MED_AP1459,"up 10d,11h,19m",0,98.41%
CMU_MED_MED_AP1460,"up 10d,11h,19m",0,98.43%
CMU_MED_MED_AP1461,"up 10d,11h,19m",1,98.41%
CMU_MED_MED_AP1462,"up 10d,11h,19m",0,98.46%
CMU_MED_MED_AP1463,"up 10d,11h,19m",0,98.37%
CMU_MED_MED_AP1464,"up 10d,11h,19m",0,98.43%
CMU_MED_MED_AP1465,"up 10d,11h,19m",0,98.37%
CMU_MED_MED_AP1466,"up 2d,19h,39m",0,98.41%
CMU_MED_MED_AP1467,"up 10d,11h,19m",0,99.97%
CMU_MED_MED_AP1468,"up 2d,19h,39m",0,98.45%
CMU_MED_MED_AP1469,"up 10d,11h,19m",0,98.44%
CMU_MED_MED_AP1470,"up 10d,11h,19m",0,98.42%
CMU_MED_MED_AP1471,"up 10d,11h,19m",0,98.23%
CMU_MED_MED_AP1472,"up 2d,19h,39m",0,97.42%
CMU_MED_MED_AP1473,"up 10d,11h,19m",0,98.46%
CMU_MED_MED_AP1474,"up 2d,19h,39m",0,98.29%
CMU_MED_MED_AP1475,"up 2d,19h,39m",0,98.42%
CMU_MED_MED_AP1476,"up 2d,19h,39m",0,98.14%
CMU_MED_MED_AP1477,"up 2d,19h,39m",0,98.47%
CMU_MED_MED_AP1478,"up 2d,19h,39m",0,98.40%
CMU_MED_MED_AP1479,"up 2d,19h,39m",0,98.45%
CMU_MED_MED_AP1480,"up 2d,19h,39m",0,98.40%
CMU_MED_MED_AP1481,"up 10d,11h,19m",2,99.73%
CMU_MED_MED_AP1482,"up 2d,19h,39m",0,98.45%
CMU_MED_MED_AP1483,"up 2d,19h,39m",0,98.46%
CMU_MED_MED_AP1484,"up 2d,19h,39m",1,98.40%
CMU_MED_MED_AP1488,"up 20d,12h,34m",3,98.61%
CMU_MED_MED_AP1489,"up 20d,12h,34m",1,98.62%
CMU_MED_MED_AP1490,"up 4d,19h,39m",1,98.61%
CMU_MED_MED_AP1491,"up 4d,19h,39m",1,97.91%
CMU_MED_MED_AP1492,"up 20d,12h,34m",7,98.63%
CMU_MED_MED_AP1493,"up 31d,13h,44m",0,98.44%
CMU_MED_MED_AP1494,"up 31d,13h,44m",0,98.63%
CMU_MED_MED_AP1495,"up 31d,13h,44m",0,98.71%
CMU_MED_MED_AP1496,"up 20d,7h,59m",0,98.66%
CMU_MED_MED_AP1497,"up 20d,7h,59m",0,98.66%
CMU_MED_MED_AP1498,"up 20d,7h,59m",0,98.65%
CMU_MED_MED_AP1499,"up 20d,7h,59m",0,98.65%
CMU_MED_MED_AP1500,"up 14d,16h,4m",0,98.63%
CMU_MED_MED_AP1501,"up 20d,7h,59m",0,98.65%
CMU_MED_MED_AP1502,"up 20d,7h,59m",1,98.57%
CMU_MED_MED_AP1503,"up 20d,7h,59m",1,98.65%
CMU_MED_MED_AP1504,"up 20d,7h,59m",0,98.68%
CMU_MED_MED_AP1505,"up 20d,7h,59m",1,98.67%
CMU_MED_MED_AP1506,"up 20d,7h,59m",2,98.52%
CMU_MED_MED_AP1508,"up 4d,19h,39m",1,97.72%
CMU_MED_MED_AP1509,"up 4d,19h,39m",0,98.63%
CMU_MED_MED_AP1510,"up 42d,19h,39m",1,98.63%
CMU_MED_MED_AP1511,"up 3d,19h,39m",0,98.29%
CMU_MED_MED_AP1512,"up 0d,19h,39m",0,98.50%
CMU_MED_MED_AP1513,"up 7d,19h,39m",0,98.50%
CMU_MED_MED_AP1514,"up 40d,10h,34m",1,98.51%
CMU_MED_MED_AP1515,"up 40d,10h,34m",2,98.13%
CMU_MED_MED_AP1516,"up 0d,19h,39m",0,98.50%
CMU_MED_MED_AP1517,"up 0d,19h,39m",0,98.50%
CMU_MED_MED_AP1518,"up 40d,10h,34m",0,98.51%
CMU_MED_MED_AP1519,"up 40d,10h,34m",1,98.34%
CMU_MED_MED_AP1520,"up 40d,10h,34m",0,98.51%
CMU_MED_MED_AP1521,"up 40d,10h,34m",1,98.51%
CMU_MED_MED_AP1522,"up 20d,12h,34m",5,98.45%
CMU_MED_MED_AP1523,"up 4d,19h,39m",0,98.12%
CMU_MED_MED_AP1524,"up 10d,8h,44m",0,98.79%
